S0;L1-dcache-stores;172,669,986,487
S0;supported>;<not
S0;L1-dcache-prefetch-misses;0
S0;L1-icache-load-misses;51,654,944,055
S0;LLC-loads;225,057,719,494
S0;LLC-stores;38,196,782,374
S0;supported>;<not
S0;dTLB-loads;6,407,907,986,671
S0;dTLB-load-misses;5,917,393,428
S0;supported>;<not
S0;supported>;<not
S0;iTLB-loads;4,006,817,044,977
S0;iTLB-load-misses;252,015,166
S0;branch-loads;1,701,398,959,166
S0;branch-load-misses;69,970,467,533
S1;cache-misses;153,747,034
S1;cycles;53,543,777,773
S1;instructions;10,687,898,033
S1;cs;56,128
S1;migrations;1,105
S1;faults;26,125
S1;supported>;<not
S1;idle-cycles-frontend;430,334,886,023
S1;idle-cycles-backend;19,965,020,069
S1;L1-dcache-loads;7,648,672,743
S1;L1-dcache-load-misses;373,844,437
S1;L1-dcache-stores;400,413,736
S1;supported>;<not
S1;L1-dcache-prefetch-misses;0
S1;L1-icache-load-misses;157,990,412
S1;LLC-loads;503,348,783
S1;LLC-stores;330,751,935
S1;supported>;<not
S1;dTLB-loads;8,231,653,238
S1;dTLB-load-misses;232,586
S1;supported>;<not
S1;supported>;<not
S1;iTLB-loads;6,456,743,385
S1;iTLB-load-misses;130,444
S1;branch-loads;3,077,384,501
S1;branch-load-misses;24,800,773
S2;cache-misses;185,960,577
S2;cycles;37,930,976,464
S2;instructions;10,348,069,486
S2;cs;91,473
S2;migrations;7,542
S2;faults;28,693
S2;supported>;<not
S2;idle-cycles-frontend;346,099,823,619
S2;idle-cycles-backend;13,415,770,764
S2;L1-dcache-loads;5,301,037,421
S2;L1-dcache-load-misses;243,831,160
S2;L1-dcache-stores;263,523,402
S2;supported>;<not
S2;L1-dcache-prefetch-misses;0
S2;L1-icache-load-misses;184,452,497
S2;LLC-loads;448,865,620
S2;LLC-stores;223,630,085
S2;supported>;<not
S2;dTLB-loads;5,574,576,203
S2;dTLB-load-misses;154,743
S2;supported>;<not
S2;supported>;<not
S2;iTLB-loads;3,256,895,224
S2;iTLB-load-misses;90,906
S2;branch-loads;2,025,121,577
S2;branch-load-misses;29,678,561
S3;cache-misses;396,241,574
S3;cycles;70,087,259,810
S3;instructions;24,856,139,938
S3;cs;67,387
S3;migrations;1,077
S3;faults;35,536
S3;supported>;<not
S3;idle-cycles-frontend;409,409,274,226
S3;idle-cycles-backend;20,419,391,371
S3;L1-dcache-loads;13,490,640,926
S3;L1-dcache-load-misses;648,435,495
S3;L1-dcache-stores;691,676,287
S3;supported>;<not
S3;L1-dcache-prefetch-misses;0
S3;L1-icache-load-misses;384,864,367
S3;LLC-loads;973,601,207
S3;LLC-stores;221,702,943
S3;supported>;<not
S3;dTLB-loads;10,419,548,752
S3;dTLB-load-misses;771,346
S3;supported>;<not
S3;supported>;<not
S3;iTLB-loads;6,898,719,236
S3;iTLB-load-misses;494,158
S3;branch-loads;3,907,724,990
S3;branch-load-misses;126,372,312
 ;seconds time elapsed;451.718094036; 
