S2;idle-cycles-frontend;12,410,798,433,071
S2;idle-cycles-backend;10,818,491,023,111
S2;L1-dcache-loads;1,368,449,375,449
S2;L1-dcache-load-misses;53,381,780,420
S2;L1-dcache-stores;755,451,357,226
S2;L1-dcache-store-misses;29,510,233,022
S2;L1-dcache-prefetch-misses;16,772,963,287
S2;L1-icache-load-misses;19,696,408,772
S2;LLC-loads;14,120,902,421
S2;LLC-stores;12,500,004,399
S2;LLC-prefetches;12,854,558,861
S2;dTLB-loads;1,402,340,787,345
S2;dTLB-load-misses;22,151,223,295
S2;dTLB-stores;752,587,196,337
S2;dTLB-store-misses;8,220,653,692
S2;iTLB-loads;1,408,831,041
S2;iTLB-load-misses;808,197,065
S2;branch-loads;635,443,322,270
S2;branch-load-misses;18,558,547,696
S3;cache-misses;7,577,773,539
S3;cycles;13,813,553,422,185
S3;instructions;4,987,291,158,669
S3;cs;30,578,414
S3;migrations;6,766
S3;faults;82,701
S3;bus-cycles;612,660,648,023
S3;idle-cycles-frontend;12,329,321,478,344
S3;idle-cycles-backend;10,755,934,959,500
S3;L1-dcache-loads;1,384,022,965,796
S3;L1-dcache-load-misses;54,613,947,634
S3;L1-dcache-stores;743,141,539,633
S3;L1-dcache-store-misses;29,758,250,153
S3;L1-dcache-prefetch-misses;17,518,089,018
S3;L1-icache-load-misses;20,337,132,601
S3;LLC-loads;14,473,889,531
S3;LLC-stores;12,805,552,506
S3;LLC-prefetches;13,408,392,743
S3;dTLB-loads;1,396,016,711,366
S3;dTLB-load-misses;20,722,831,837
S3;dTLB-stores;747,363,161,647
S3;dTLB-store-misses;7,121,446,358
S3;iTLB-loads;2,022,761,511
S3;iTLB-load-misses;837,838,376
S3;branch-loads;629,591,405,784
S3;branch-load-misses;19,012,476,504
 ;seconds time elapsed;409.623519160; 
S0;cache-misses;19,497,351,702
S0;cycles;9,928,656,350,535
S0;instructions;15,081,920,681,867
S0;cs;167,931
S0;migrations;1,640
S0;faults;44,296
S0;bus-cycles;570,253,564,437
S0;idle-cycles-frontend;14,375,035,860,190
S0;idle-cycles-backend;13,012,576,924,241
S0;L1-dcache-loads;4,025,615,479,844
S0;L1-dcache-load-misses;168,525,773,608
S0;L1-dcache-stores;2,037,741,211,050
S0;L1-dcache-store-misses;99,327,860,505
S0;L1-dcache-prefetch-misses;77,594,343,087
S0;L1-icache-load-misses;52,054,664,729
S0;LLC-loads;41,746,585,293
S0;LLC-stores;27,023,475,285
S0;LLC-prefetches;35,371,369,855
S0;dTLB-loads;4,017,480,596,294
S0;dTLB-load-misses;16,691,948,547
S0;dTLB-stores;2,038,626,375,303
S0;dTLB-store-misses;1,000,037,476
S0;iTLB-loads;1,475,036,663
S0;iTLB-load-misses;443,127,356
S0;branch-loads;1,692,189,319,362
S0;branch-load-misses;65,677,672,240
S1;cache-misses;61,025,855
S1;cycles;45,481,566,720
S1;instructions;23,213,967,296
S1;cs;64,388
S1;migrations;680
S1;faults;42,128
S1;bus-cycles;3,636,545,546
S1;idle-cycles-frontend;67,905,990,703
S1;idle-cycles-backend;58,360,904,376
S1;L1-dcache-loads;6,656,759,262
S1;L1-dcache-load-misses;392,942,563
S1;L1-dcache-stores;3,424,634,052
S1;L1-dcache-store-misses;53,346,435
S1;L1-dcache-prefetch-misses;120,604,969
S1;L1-icache-load-misses;246,679,693
S1;LLC-loads;249,035,326
S1;LLC-stores;28,964,036
S1;LLC-prefetches;66,492,708
S1;dTLB-loads;4,851,426,856
S1;dTLB-load-misses;77,832,347
S1;dTLB-stores;2,938,703,720
S1;dTLB-store-misses;9,242,468
S1;iTLB-loads;5,829,393
S1;iTLB-load-misses;5,504,686
S1;branch-loads;4,293,797,019
S1;branch-load-misses;66,993,962
S2;cache-misses;57,561,584
S2;cycles;29,743,748,854
S2;instructions;12,526,556,103
S2;cs;100,264
S2;migrations;1,303
S2;faults;43,540
S2;bus-cycles;2,527,915,290
S2;idle-cycles-frontend;60,390,718,007
S2;idle-cycles-backend;52,681,336,472
S2;L1-dcache-loads;4,873,173,766
S2;L1-dcache-load-misses;495,571,631
S2;L1-dcache-stores;5,330,315,252
S2;L1-dcache-store-misses;118,470,265
S2;L1-dcache-prefetch-misses;200,824,779
S2;L1-icache-load-misses;135,632,125
S2;LLC-loads;910,488,990
S2;LLC-stores;28,665,294
S2;LLC-prefetches;45,263,054
S2;dTLB-loads;10,282,160,957
